Order ID;Order Date;Ship Date;Ship Mode;Postal Code;Customer ID
CA-2017-154053;04/03/2017;10/03/2017;Standard Class;92024;MG-17890
CA-2015-127446;25/11/2015;30/11/2015;Standard Class;76017;MC-17590
CA-2017-137204;28/04/2017;05/05/2017;Standard Class;90045;BO-11350
CA-2015-147298;26/04/2015;03/05/2015;Standard Class;90049;AG-10300
CA-2018-147942;01/04/2018;05/04/2018;Standard Class;94110;MS-17365
CA-2018-115931;22/12/2018;26/12/2018;Standard Class;88220;JM-15655
CA-2015-164861;03/12/2015;06/12/2015;Second Class;63116;MC-17635
CA-2018-127180;22/10/2018;24/10/2018;First Class;10024;TA-21385
US-2018-165344;13/11/2018;15/11/2018;First Class;45503;SB-20290
CA-2016-168186;10/09/2016;15/09/2016;Standard Class;74133;AB-10150
US-2018-110604;15/05/2018;20/05/2018;Standard Class;98103;JF-15295
CA-2016-116750;05/07/2016;10/07/2016;Second Class;28314;BF-10975
CA-2016-162369;15/08/2016;19/08/2016;Standard Class;90045;TT-21265
CA-2018-108441;12/06/2018;18/06/2018;Standard Class;10035;SB-20170
CA-2016-169740;20/02/2016;25/02/2016;Standard Class;71901;LM-17065
CA-2017-124051;29/12/2017;30/12/2017;First Class;60505;KA-16525
CA-2017-149111;17/04/2017;21/04/2017;Second Class;27604;BF-11170
CA-2015-131002;07/09/2015;12/09/2015;Second Class;74133;TB-21400
US-2017-146794;26/09/2017;01/10/2017;Standard Class;92345;SH-19975
CA-2018-112515;17/09/2018;21/09/2018;Second Class;84604;AS-10225
CA-2017-150343;16/08/2017;20/08/2017;Standard Class;94110;PK-19075
CA-2016-135538;24/12/2016;28/12/2016;Standard Class;85234;HR-14830
CA-2018-123372;28/11/2018;02/12/2018;Standard Class;10035;DG-13300
CA-2018-159604;14/04/2018;15/04/2018;First Class;65807;CL-12700
CA-2017-164784;01/05/2017;04/05/2017;First Class;38109;HF-14995
CA-2017-111794;01/10/2017;01/10/2017;Same Day;79109;HG-15025
US-2016-139759;25/08/2016;30/08/2016;Standard Class;90045;NL-18310
CA-2015-126403;09/09/2015;12/09/2015;Second Class;1852;RR-19525
CA-2018-136875;03/12/2018;03/12/2018;Same Day;92024;TC-21295
CA-2018-132185;27/11/2018;02/12/2018;Standard Class;28806;DB-13615
US-2015-160780;21/06/2015;21/06/2015;Same Day;81001;SV-20785
CA-2018-127026;21/01/2018;27/01/2018;Standard Class;49201;MH-18115
CA-2018-137085;29/06/2018;06/07/2018;Standard Class;90004;CT-11995
CA-2017-133123;06/09/2017;11/09/2017;Standard Class;27360;KB-16315
US-2017-128195;04/08/2017;05/08/2017;First Class;61604;RA-19285
CA-2016-153220;12/11/2016;14/11/2016;First Class;90032;YC-21895
CA-2015-123064;30/06/2015;02/07/2015;First Class;60653;RA-19915
CA-2018-156412;04/12/2018;08/12/2018;Standard Class;19134;CM-12160
US-2017-144211;28/08/2017;02/09/2017;Standard Class;80112;CS-12130
CA-2017-138079;22/01/2017;28/01/2017;Standard Class;98115;AJ-10795
CA-2015-143182;15/10/2015;20/10/2015;Standard Class;33012;DL-12865
CA-2017-161662;07/02/2017;09/02/2017;First Class;43130;BE-11410
CA-2015-145317;18/03/2015;23/03/2015;Standard Class;32216;SM-20320
CA-2015-143413;24/05/2015;30/05/2015;Standard Class;21215;RP-19390
CA-2018-156818;11/07/2018;13/07/2018;Second Class;10009;JD-16015
CA-2018-155873;16/06/2018;21/06/2018;Standard Class;88220;AB-10255
CA-2016-121797;30/01/2016;06/02/2016;Standard Class;90049;CC-12145
US-2016-120572;11/12/2016;15/12/2016;Standard Class;32216;GH-14425
CA-2018-132430;09/10/2018;11/10/2018;First Class;44107;CP-12085
CA-2018-146031;29/07/2018;01/08/2018;Second Class;12180;GM-14440
CA-2015-110100;25/04/2015;29/04/2015;Standard Class;28403;LC-16885
CA-2016-103723;01/12/2016;06/12/2016;Standard Class;98105;BT-11305
CA-2015-127187;04/12/2015;08/12/2015;Standard Class;10024;CP-12085
CA-2018-128475;26/08/2018;01/09/2018;Standard Class;31907;SC-20680
CA-2015-100006;07/09/2015;13/09/2015;Standard Class;10024;DK-13375
CA-2018-144827;21/12/2018;27/12/2018;Standard Class;92627;SE-20110
CA-2015-110030;06/12/2015;08/12/2015;Second Class;77095;LF-17185
CA-2015-121286;04/11/2015;08/11/2015;Second Class;27511;ON-18715
CA-2017-164735;14/04/2017;19/04/2017;Second Class;22304;TB-21400
CA-2015-153479;04/10/2015;08/10/2015;Standard Class;94591;DF-13135
CA-2018-149888;07/11/2018;13/11/2018;Standard Class;19120;EP-13915
CA-2018-119193;22/12/2018;24/12/2018;First Class;43615;SK-19990
CA-2018-104801;13/02/2018;19/02/2018;Standard Class;98105;FH-14350
CA-2015-107594;02/07/2015;06/07/2015;Standard Class;7060;EH-13945
CA-2016-129770;21/02/2016;23/02/2016;Second Class;88001;JE-15715
CA-2016-115798;13/11/2016;19/11/2016;Standard Class;19711;KL-16645
CA-2018-122707;16/04/2018;18/04/2018;First Class;35244;EB-13750
CA-2017-165015;25/02/2017;27/02/2017;Second Class;43055;BD-11725
CA-2015-149244;04/11/2015;08/11/2015;Standard Class;92037;MS-17530
CA-2016-140144;20/06/2016;25/06/2016;Second Class;94122;SC-20770
CA-2018-163321;07/08/2018;11/08/2018;Second Class;28540;FM-14380
CA-2015-155887;12/05/2015;17/05/2015;Standard Class;2038;KT-16480
US-2016-165449;22/11/2016;26/11/2016;Standard Class;75034;AP-10720
CA-2016-110247;04/12/2016;08/12/2016;Standard Class;32303;RH-19555
US-2015-141257;08/06/2015;14/06/2015;Standard Class;98115;CS-11950
CA-2015-154669;08/08/2015;11/08/2015;Second Class;95687;TM-21010
CA-2015-158029;26/05/2015;30/05/2015;Standard Class;90008;HF-14995
CA-2016-155306;17/04/2016;21/04/2016;Standard Class;94122;GA-14515
CA-2017-127775;11/06/2017;13/06/2017;Second Class;10035;ES-14020
CA-2017-146171;11/03/2017;15/03/2017;Standard Class;31907;JP-16135
CA-2015-129574;26/05/2015;29/05/2015;First Class;84107;Dp-13240
CA-2018-126536;12/10/2018;14/10/2018;First Class;94110;NK-18490
CA-2018-165757;22/06/2018;28/06/2018;Standard Class;19140;PL-18925
CA-2018-167752;15/01/2018;18/01/2018;First Class;19134;RW-19690
US-2016-122140;02/04/2016;07/04/2016;Standard Class;75220;MO-17950
CA-2017-163986;03/09/2017;10/09/2017;Standard Class;53186;JJ-15445
CA-2018-158967;10/12/2018;12/12/2018;First Class;33311;BT-11680
CA-2017-131576;22/11/2017;26/11/2017;Standard Class;48205;RD-19585
CA-2018-143455;11/11/2018;18/11/2018;Standard Class;45503;ML-17755
CA-2017-144729;21/10/2017;25/10/2017;Standard Class;92037;JE-15745
CA-2016-127019;21/12/2016;25/12/2016;Standard Class;80906;ER-13855
CA-2016-138534;17/07/2016;19/07/2016;Second Class;93309;JM-15535
CA-2018-108322;30/04/2018;05/05/2018;Standard Class;33068;SS-20140
CA-2018-167668;06/05/2018;08/05/2018;First Class;10035;TC-21295
CA-2018-146724;20/11/2018;27/11/2018;Standard Class;55044;HG-15025
CA-2017-139878;11/11/2017;16/11/2017;Standard Class;48234;LD-17005
US-2017-106677;05/11/2017;10/11/2017;Standard Class;19134;AS-10285
CA-2017-116974;09/10/2017;15/10/2017;Standard Class;45373;MP-17965
CA-2016-149972;21/09/2016;23/09/2016;First Class;90036;CD-12790
US-2015-117744;02/12/2015;06/12/2015;Standard Class;78415;MD-17860
CA-2015-125514;21/09/2015;22/09/2015;First Class;68104;BM-11650
CA-2015-154599;12/04/2015;17/04/2015;Standard Class;90278;KN-16450
CA-2018-158743;20/10/2018;27/10/2018;Standard Class;72209;IG-15085
CA-2017-153318;25/10/2017;28/10/2017;First Class;33180;JS-15595
US-2016-110163;01/11/2016;04/11/2016;First Class;97301;GA-14725
CA-2018-143329;03/11/2018;08/11/2018;Standard Class;88001;DL-13330
CA-2016-159380;12/05/2016;16/05/2016;Standard Class;94122;CS-12505
CA-2016-122623;07/09/2016;11/09/2016;Standard Class;79907;CC-12145
CA-2016-148635;25/07/2016;27/07/2016;Second Class;98115;MH-18025
CA-2016-135685;16/11/2016;18/11/2016;Second Class;53209;MP-18175
CA-2016-104626;01/09/2016;08/09/2016;Standard Class;2038;DR-12940
CA-2017-160500;05/05/2017;08/05/2017;First Class;92024;DM-13015
CA-2017-100202;31/12/2017;05/01/2018;Standard Class;92804;BD-11620
CA-2018-131016;18/09/2018;20/09/2018;First Class;76017;DC-12850
US-2015-112914;25/09/2015;30/09/2015;Standard Class;77041;MT-18070
CA-2017-124149;23/04/2017;26/04/2017;First Class;43130;MJ-17740
CA-2015-148915;01/11/2015;05/11/2015;Standard Class;97206;ND-18370
CA-2018-134649;26/01/2018;31/01/2018;Second Class;35244;CA-11965
CA-2018-110842;11/11/2018;16/11/2018;Standard Class;90036;GA-14725
CA-2017-147368;09/06/2017;12/06/2017;First Class;32303;TC-21295
US-2016-104185;03/09/2016;08/09/2016;Second Class;10009;JB-15400
US-2015-125521;14/03/2015;19/03/2015;Standard Class;23320;CK-12325
US-2018-135062;31/08/2018;04/09/2018;Second Class;28314;RL-19615
CA-2018-135650;23/03/2018;27/03/2018;Standard Class;77340;AC-10660
CA-2018-112865;18/05/2018;22/05/2018;Standard Class;19140;BH-11710
US-2017-162852;27/12/2017;31/12/2017;Standard Class;60098;BG-11695
CA-2018-138163;17/11/2018;20/11/2018;First Class;2149;XP-21865
CA-2018-152093;10/09/2018;15/09/2018;Standard Class;60653;SN-20560
CA-2018-157854;08/04/2018;15/04/2018;Standard Class;30076;DM-13345
CA-2017-123617;28/11/2017;03/12/2017;Standard Class;32137;AJ-10780
US-2017-128293;02/06/2017;05/06/2017;First Class;19120;KC-16255
CA-2018-107342;17/12/2018;22/12/2018;Standard Class;47201;VF-21715
CA-2017-136371;19/03/2017;21/03/2017;Second Class;11572;SV-20935
CA-2018-137344;20/08/2018;20/08/2018;Same Day;2038;EM-13810
CA-2018-169810;25/07/2018;31/07/2018;Standard Class;57103;RB-19360
CA-2017-128594;26/08/2017;29/08/2017;First Class;92037;DJ-13510
CA-2017-154690;15/08/2017;17/08/2017;Second Class;28314;CC-12370
CA-2018-138975;19/05/2018;23/05/2018;Standard Class;30318;SC-20380
CA-2018-106537;12/08/2018;17/08/2018;Standard Class;32839;RH-19495
US-2018-103828;13/08/2018;13/08/2018;Same Day;94122;JK-15370
CA-2017-115588;10/11/2017;12/11/2017;Second Class;43615;AF-10885
CA-2018-143861;12/06/2018;19/06/2018;Standard Class;33710;LC-16885
CA-2015-148040;22/03/2015;26/03/2015;Standard Class;85705;BF-11275
CA-2018-135167;15/06/2018;20/06/2018;Standard Class;90036;SC-20800
CA-2018-137022;16/11/2018;22/11/2018;Standard Class;92105;SW-20275
US-2018-102638;29/12/2018;31/12/2018;First Class;10035;MC-17845
US-2017-167339;21/01/2017;23/01/2017;Second Class;92037;TD-20995
CA-2017-152072;15/01/2017;19/01/2017;Standard Class;7090;Dp-13240
CA-2017-102932;19/09/2017;23/09/2017;Second Class;7050;SD-20485
CA-2015-165540;21/02/2015;25/02/2015;Standard Class;60098;TM-21010
CA-2017-130799;11/11/2017;16/11/2017;Second Class;94110;BK-11260
CA-2017-164483;30/01/2017;03/02/2017;Standard Class;94122;JF-15490
US-2017-159856;18/10/2017;22/10/2017;Standard Class;85281;EP-13915
CA-2018-102099;18/12/2018;19/12/2018;First Class;90008;EP-13915
CA-2018-164049;02/11/2018;06/11/2018;Standard Class;98105;KH-16630
CA-2015-142727;29/04/2015;01/05/2015;Second Class;70601;HG-14845
CA-2018-139913;23/10/2018;29/10/2018;Standard Class;14609;JC-16105
CA-2015-169033;30/03/2015;03/04/2015;Standard Class;11561;KM-16720
US-2017-164630;04/01/2017;09/01/2017;Standard Class;28205;EB-13975
US-2016-114839;26/04/2016;30/04/2016;Standard Class;77036;PW-19240
CA-2016-166464;12/09/2016;17/09/2016;Standard Class;10035;PG-18895
CA-2018-124898;11/09/2018;15/09/2018;Standard Class;31907;DB-12910
CA-2017-164035;12/06/2017;17/06/2017;Standard Class;60610;CR-12730
CA-2017-153577;27/06/2017;01/07/2017;Standard Class;60035;KH-16330
CA-2015-127586;26/09/2015;30/09/2015;Standard Class;98115;CS-12400
CA-2018-121615;03/11/2018;09/11/2018;Standard Class;55122;DL-12925
CA-2018-166415;19/02/2018;23/02/2018;Standard Class;98103;ME-17725
CA-2016-118444;05/11/2016;09/11/2016;Standard Class;33065;VD-21670
CA-2015-113929;16/06/2015;21/06/2015;Standard Class;11550;CK-12205
CA-2016-134747;12/10/2016;17/10/2016;Second Class;46060;DL-12925
CA-2018-155047;27/08/2018;30/08/2018;First Class;75220;SE-20110
CA-2017-160129;23/11/2017;23/11/2017;Same Day;19140;LS-17200
CA-2018-164329;30/01/2018;30/01/2018;Same Day;94109;MM-17920
US-2016-141453;30/11/2016;03/12/2016;Second Class;78745;DB-13270
CA-2015-156993;28/06/2015;04/07/2015;Standard Class;48234;RW-19630
CA-2015-157721;02/09/2015;05/09/2015;First Class;13601;JM-16195
CA-2018-128629;10/07/2018;14/07/2018;Second Class;31907;BP-11155
CA-2018-158106;04/06/2018;10/06/2018;Standard Class;55124;CT-11995
US-2018-120390;19/10/2018;26/10/2018;Standard Class;27217;TH-21550
CA-2018-143434;18/11/2018;24/11/2018;Standard Class;48601;ME-17320
CA-2016-168564;08/08/2016;08/08/2016;Same Day;94109;TT-21220
US-2017-169040;06/12/2017;12/12/2017;Standard Class;98105;GT-14710
CA-2018-155880;25/03/2018;31/03/2018;Standard Class;53209;JD-16150
CA-2018-126242;19/11/2018;24/11/2018;Standard Class;90049;MC-18100
CA-2017-166443;04/11/2017;05/11/2017;First Class;94122;LH-17020
CA-2018-169859;14/12/2018;18/12/2018;Standard Class;92024;MP-18175
CA-2018-134915;12/11/2018;12/11/2018;Same Day;85301;EM-14140
CA-2017-153353;18/08/2017;24/08/2017;Standard Class;10035;GG-14650
CA-2018-123638;27/06/2018;04/07/2018;Standard Class;13601;MA-17995
CA-2018-168900;04/05/2018;09/05/2018;Standard Class;45503;SH-20395
CA-2016-158456;24/12/2016;29/12/2016;Standard Class;90032;KT-16465
CA-2018-143665;26/04/2018;01/05/2018;Standard Class;98115;PO-19180
CA-2018-137428;16/12/2018;21/12/2018;Second Class;92054;AY-10555
CA-2015-162866;27/12/2015;31/12/2015;Standard Class;60076;Co-12640
CA-2018-167941;06/11/2018;09/11/2018;Second Class;28314;JF-15565
CA-2018-111808;16/12/2018;20/12/2018;Standard Class;74133;AR-10510
CA-2016-137512;07/05/2016;12/05/2016;Standard Class;75002;AG-10675
CA-2018-139773;04/12/2018;04/12/2018;Same Day;19143;DV-13045
CA-2018-134607;03/10/2018;08/10/2018;Second Class;14609;HL-15040
CA-2015-109232;13/01/2015;16/01/2015;Second Class;29464;ND-18370
CA-2016-139850;12/06/2016;17/06/2016;Standard Class;19134;GB-14575
CA-2015-131310;12/07/2015;18/07/2015;Standard Class;98115;CL-12565
US-2015-112872;06/12/2015;11/12/2015;Second Class;97477;RC-19960
CA-2017-139269;25/05/2017;30/05/2017;Standard Class;31907;JB-16045
CA-2017-139010;21/02/2017;26/02/2017;Second Class;90032;MC-17635
CA-2017-134376;02/10/2017;06/10/2017;Standard Class;10024;TT-21265
CA-2018-147291;11/03/2018;17/03/2018;Standard Class;48227;MJ-17740
CA-2017-112893;09/09/2017;13/09/2017;Second Class;95207;AT-10735
US-2015-150532;14/07/2015;21/07/2015;Standard Class;85023;PB-19150
CA-2015-138317;21/06/2015;25/06/2015;Standard Class;19120;NW-18400
CA-2016-130610;05/07/2016;10/07/2016;Standard Class;48310;VP-21730
CA-2018-104381;16/12/2018;23/12/2018;Standard Class;14609;RD-19810
CA-2017-131499;08/09/2017;10/09/2017;First Class;10011;MG-17875
CA-2015-148761;17/05/2015;21/05/2015;Standard Class;54703;PA-19060
CA-2018-116519;13/10/2018;15/10/2018;First Class;10009;CR-12730
CA-2015-130729;24/10/2015;29/10/2015;Standard Class;91730;AA-10375
CA-2017-124772;05/12/2017;06/12/2017;First Class;42071;JG-15160
CA-2017-115525;25/07/2017;29/07/2017;Standard Class;43615;RR-19525
CA-2018-134845;17/04/2018;23/04/2018;Standard Class;80027;SR-20425
US-2016-138919;17/09/2016;21/09/2016;Standard Class;10035;LS-16975
US-2017-160528;23/08/2017;30/08/2017;Standard Class;78577;MH-18115
CA-2016-123568;08/11/2016;14/11/2016;Standard Class;84084;SC-20095
CA-2018-124674;17/11/2018;23/11/2018;Standard Class;78521;JB-16000
CA-2016-164441;08/11/2016;13/11/2016;Standard Class;10011;AC-10450
CA-2018-169054;22/04/2018;26/04/2018;Standard Class;19140;MO-17800
CA-2015-106719;24/08/2015;24/08/2015;Same Day;59102;RB-19645
CA-2018-116855;17/12/2018;21/12/2018;Standard Class;23320;AI-10855
US-2017-164189;24/03/2017;28/03/2017;Standard Class;97030;DR-12880
CA-2016-168480;21/09/2016;27/09/2016;Standard Class;48146;DM-12955
US-2017-114293;21/11/2017;26/11/2017;Standard Class;97030;JH-16180
CA-2018-134173;16/09/2018;21/09/2018;Standard Class;19143;AB-10060
US-2016-123960;11/06/2016;16/06/2016;Standard Class;71203;BD-11605
CA-2018-101749;03/10/2018;08/10/2018;Standard Class;91104;AS-10045
US-2017-147991;05/05/2017;09/05/2017;Standard Class;37421;ZD-21925
CA-2018-149559;11/09/2018;12/09/2018;Same Day;90805;KF-16285
CA-2016-135174;30/04/2016;02/05/2016;Second Class;45373;BP-11230
CA-2018-125290;06/11/2018;10/11/2018;Second Class;55407;CC-12430
CA-2015-137351;30/09/2015;04/10/2015;Standard Class;98105;DB-13615
CA-2018-121419;02/04/2018;04/04/2018;First Class;31907;TC-21475
US-2018-148054;06/10/2018;11/10/2018;Standard Class;83642;NZ-18565
CA-2017-128517;09/04/2017;14/04/2017;Second Class;48227;SW-20350
US-2016-100377;28/08/2016;01/09/2016;Standard Class;60623;TS-21370
CA-2018-131492;19/10/2018;24/10/2018;Second Class;94110;HH-15010
CA-2017-144554;07/11/2017;12/11/2017;Standard Class;43055;DM-13345
CA-2018-127621;03/03/2018;07/03/2018;Standard Class;75081;RE-19450
CA-2016-145184;27/11/2016;29/11/2016;First Class;19711;JD-16150
CA-2018-106859;13/03/2018;18/03/2018;Second Class;87105;BF-11215
US-2018-120089;30/11/2018;30/11/2018;Same Day;43615;ML-17755
CA-2015-119375;17/11/2015;22/11/2015;Standard Class;19711;YC-21895
CA-2017-125206;03/01/2017;05/01/2017;First Class;90045;LR-16915
CA-2016-126137;03/10/2016;08/10/2016;Standard Class;90032;BS-11755
CA-2015-143903;20/07/2015;24/07/2015;Standard Class;75217;KM-16375
CA-2015-104780;21/05/2015;25/05/2015;Standard Class;92037;BT-11530
CA-2018-101182;04/09/2018;05/09/2018;First Class;92307;KB-16405
US-2018-132297;27/05/2018;02/06/2018;Standard Class;40214;DW-13480
CA-2015-100328;28/01/2015;03/02/2015;Standard Class;10024;JC-15340
CA-2018-118773;09/02/2018;14/02/2018;Standard Class;77070;TP-21415
US-2018-159205;31/03/2018;02/04/2018;Second Class;42420;DB-12910
CA-2017-112123;03/03/2017;08/03/2017;Standard Class;19711;BH-11710
CA-2016-114468;23/08/2016;23/08/2016;Same Day;60440;TD-20995
CA-2018-135692;27/04/2018;01/05/2018;Standard Class;76106;CV-12805
CA-2018-131233;14/04/2018;19/04/2018;Standard Class;10024;CS-12355
CA-2018-119578;22/12/2018;27/12/2018;Second Class;2908;JG-15310
CA-2017-124562;08/12/2017;12/12/2017;Standard Class;43229;JP-16135
US-2018-140074;23/03/2018;29/03/2018;Standard Class;10024;EC-14050
CA-2017-103037;25/07/2017;29/07/2017;Standard Class;77070;KH-16630
CA-2018-127460;10/07/2018;14/07/2018;Standard Class;60505;FG-14260
CA-2017-121671;17/07/2017;22/07/2017;Standard Class;65807;AA-10480
CA-2017-150350;23/08/2017;30/08/2017;Standard Class;98105;MS-17770
CA-2016-121720;11/06/2016;12/06/2016;First Class;33801;JE-15610
CA-2018-149895;08/09/2018;12/09/2018;Standard Class;19134;EB-14110
CA-2018-147564;02/10/2018;06/10/2018;Standard Class;10011;BP-11155
CA-2015-136399;16/12/2015;17/12/2015;First Class;90049;CC-12100
CA-2015-107916;24/08/2015;26/08/2015;First Class;11572;JP-15460
CA-2018-164168;12/11/2018;18/11/2018;Standard Class;75081;LS-16975
CA-2016-112557;25/04/2016;28/04/2016;First Class;10035;JL-15850
US-2015-122959;12/12/2015;12/12/2015;Same Day;78207;CY-12745
CA-2018-162572;25/09/2018;27/09/2018;Second Class;45231;RB-19360
US-2017-148110;05/09/2017;11/09/2017;Standard Class;78745;AR-10825
CA-2018-131828;11/02/2018;13/02/2018;Second Class;98105;CS-11845
CA-2015-109218;30/06/2015;03/07/2015;Second Class;90004;AR-10825
CA-2017-120558;07/06/2017;10/06/2017;First Class;10035;RD-19810
US-2015-109036;20/12/2015;25/12/2015;Standard Class;98103;KH-16510
CA-2016-147830;15/12/2016;18/12/2016;First Class;43055;NF-18385
CA-2018-150497;20/07/2018;24/07/2018;Standard Class;55369;SM-20950
CA-2015-128986;03/08/2015;05/08/2015;Second Class;85301;GH-14410
CA-2016-139584;24/08/2016;28/08/2016;Standard Class;10009;EM-13810
US-2017-162677;26/03/2017;27/03/2017;First Class;28540;DB-13210
US-2015-150924;12/09/2015;16/09/2015;Second Class;77070;PT-19090
CA-2015-153969;21/09/2015;25/09/2015;Standard Class;94109;HF-14995
CA-2017-146682;29/10/2017;31/10/2017;First Class;48911;KW-16435
CA-2017-138695;28/05/2017;03/06/2017;Standard Class;32303;KC-16675
CA-2018-107461;21/12/2018;26/12/2018;Second Class;29203;PK-19075
US-2017-133879;21/03/2017;28/03/2017;Standard Class;60623;KT-16465
CA-2018-157483;11/11/2018;18/11/2018;Standard Class;48227;EP-13915
US-2018-132059;23/09/2018;29/09/2018;Standard Class;80525;AP-10915
CA-2018-122280;10/09/2018;10/09/2018;Same Day;10024;SH-20395
CA-2018-105235;05/12/2018;11/12/2018;Standard Class;10011;SM-20950
CA-2018-152912;09/11/2018;12/11/2018;Second Class;21044;BM-11650
CA-2015-123498;07/11/2015;09/11/2015;First Class;77041;TC-20980
CA-2018-159352;12/03/2018;17/03/2018;Standard Class;1852;KB-16585
